,real,target,preds,lower,upper
17-03-27,37300.0,37300.0,34857.421875,32438.70999477264,37276.13375522736
17-03-28,36800.0,36800.0,34923.296875,32508.459602847957,37338.13414715204
17-03-29,37000.0,37000.0,34978.521484375,32559.367856209523,37397.67511254048
17-03-30,38150.0,38150.0,34992.7421875,32547.21470450021,37438.269670499794
17-03-31,38200.0,38200.0,34872.31640625,32388.09579374333,37356.537018756666
17-04-03,37400.0,37400.0,34762.193359375,32273.13194710544,37251.25477164456
17-04-04,37300.0,37300.0,34633.4921875,32195.109379056787,37071.87499594322
17-04-05,37250.0,37250.0,34586.5703125,32223.631081574913,36949.50954342508
17-04-06,36600.0,36600.0,34666.779296875,32349.11906018007,36984.43953356993
17-04-07,37000.0,37000.0,34776.8828125,32433.83257831118,37119.93304668882
17-04-10,36450.0,36450.0,34901.92578125,32506.279410128387,37297.57215237161
17-04-11,36000.0,36000.0,35034.33984375,32619.154757739965,37449.52492976004
17-04-12,36000.0,36000.0,35151.41796875,32708.844501571348,37593.991435928656
17-04-13,37300.0,37300.0,35081.61328125,32556.081937758652,37607.14462474135
17-04-14,37350.0,37350.0,34894.40234375,32328.825962305033,37459.97872519497
17-04-17,37050.0,37050.0,34734.140625,32227.385381151907,37240.89586884809
17-04-18,37500.0,37500.0,34631.51171875,32211.522677215093,37051.50076028491
17-04-19,36800.0,36800.0,34580.517578125,32211.459773725634,36949.57538252437
17-04-20,37600.0,37600.0,34474.486328125,32093.292706786688,36855.679949463316
17-04-21,37500.0,37500.0,34368.619140625,31981.370507362524,36755.867773887476
17-04-24,36950.0,36950.0,34325.76953125,31987.184282856302,36664.3547796437
17-04-25,37550.0,37550.0,34362.431640625,32087.419901154473,36637.44338009552
17-04-26,37650.0,37650.0,34518.0390625,32275.19691428234,36760.881210717656
17-04-27,37400.0,37400.0,34691.603515625,32413.39632964974,36969.81070160026
17-04-28,36150.0,36150.0,34876.265625,32538.951843191422,37213.57940680858
17-05-02,36800.0,36800.0,35113.638671875,32755.4170827685,37471.8602609815
17-05-04,37100.0,37100.0,35438.916015625,33073.68224291522,37804.14978833478
17-05-08,37600.0,37600.0,35781.263671875,33355.85398591703,38206.67335783297
17-05-10,37800.0,37800.0,36021.77734375,33478.14738168604,38565.40730581396
17-05-11,38800.0,38800.0,36195.005859375,33560.7732721842,38829.2384465658
17-05-12,38550.0,38550.0,36297.64453125,33623.08936364459,38972.19969885541
17-05-15,38550.0,38550.0,36429.67578125,33758.18944384266,39101.16211865734
17-05-16,36900.0,36900.0,36631.880859375,33969.38725479506,39294.37446395494
17-05-17,36850.0,36850.0,36827.138671875,34109.69364796077,39544.58369578923
17-05-18,36250.0,36250.0,36968.14453125,34165.73434935258,39770.55471314742
17-05-19,36500.0,36500.0,37084.078125,34239.779551031555,39928.376698968445
17-05-22,36100.0,36100.0,37143.8203125,34286.22514815096,40001.41547684904
17-05-23,36450.0,36450.0,37179.36328125,34322.202825994456,40036.523736505544
17-05-24,36950.0,36950.0,37138.818359375,34245.12647104676,40032.51024770324
17-05-25,36700.0,36700.0,37029.703125,34107.49246875929,39951.91378124071
17-05-26,36550.0,36550.0,36896.953125,34002.84177260355,39791.06447739645
17-05-29,36050.0,36050.0,36831.166015625,34024.732276587616,39637.599754662384
17-05-30,36250.0,36250.0,36852.52734375,34121.327881517725,39583.726805982275
17-05-31,36250.0,36250.0,36859.283203125,34115.156630194615,39603.409776055385
17-06-01,36200.0,36200.0,36873.705078125,34104.50622443916,39642.90393181084
17-06-02,37150.0,37150.0,36890.529296875,34113.5771609637,39667.4814327863
17-06-05,36600.0,36600.0,36938.0546875,34172.90837663594,39703.20099836406
17-06-07,36050.0,36050.0,37020.767578125,34262.72547832208,39778.80967792792
17-06-08,35950.0,35950.0,37032.349609375,34232.35268872389,39832.34653002611
17-06-09,35300.0,35300.0,37025.283203125,34185.91529698938,39864.65110926062
17-06-12,35600.0,35600.0,37038.15625,34212.97334999474,39863.33915000526
17-06-13,35800.0,35800.0,37100.267578125,34304.67012285336,39895.86503339664
17-06-14,35350.0,35350.0,37136.19921875,34309.044153303206,39963.354284196794
17-06-15,35450.0,35450.0,37144.103515625,34267.55985380936,40020.64717744064
17-06-16,35200.0,35200.0,37188.0859375,34316.25873742866,40059.91313757134
17-06-19,35350.0,35350.0,37183.736328125,34305.24471293223,40062.22794331777
17-06-20,34600.0,34600.0,37231.69140625,34383.4973994183,40079.8854130817
17-06-21,34950.0,34950.0,37363.384765625,34567.980609085396,40158.788922164604
17-06-22,35500.0,35500.0,37555.16015625,34771.51272983706,40338.80758266294
17-06-23,35150.0,35150.0,37699.3359375,34849.89316619814,40548.77870880186
17-06-26,35000.0,35000.0,37771.44140625,34826.72667034036,40716.15614215964
17-06-27,35100.0,35100.0,37774.345703125,34771.33598210233,40777.35542414767
17-06-28,35400.0,35400.0,37725.9765625,34709.195847091534,40742.757277908466
17-06-29,35050.0,35050.0,37648.880859375,34647.35004251796,40650.41167623204
17-06-30,34850.0,34850.0,37492.533203125,34487.37182042207,40497.69458582793
17-07-03,35400.0,35400.0,37267.701171875,34274.25344631137,40261.14889743863
17-07-04,35300.0,35300.0,37104.521484375,34181.44586497146,40027.59710377854
17-07-05,34900.0,34900.0,37029.271484375,34187.17348744372,39871.36948130628
17-07-06,34850.0,34850.0,37006.419921875,34202.7904157973,39810.0494279527
17-07-07,34800.0,34800.0,36921.373046875,34086.1311761902,39756.6149175598
17-07-10,34000.0,34000.0,36806.236328125,33947.04013930584,39665.43251694416
17-07-11,34300.0,34300.0,36690.849609375,33863.74459038832,39517.95462836168
17-07-12,34050.0,34050.0,36687.279296875,33923.45119481112,39451.10739893888
17-07-13,33400.0,33400.0,36769.638671875,34054.597825939214,39484.679517810786
17-07-14,33700.0,33700.0,36825.251953125,34078.518517805554,39571.985388444446
17-07-17,34350.0,34350.0,36855.27734375,34059.57388721932,39650.98080028068
17-07-18,34500.0,34500.0,36866.326171875,34063.46139033768,39669.19095341232
17-07-19,35050.0,35050.0,36842.404296875,34038.30394200065,39646.50465174935
17-07-20,34950.0,34950.0,36695.427734375,33853.24786102379,39537.60760772621
17-07-21,34500.0,34500.0,36506.662109375,33670.55055834362,39342.77366040638
17-07-24,34550.0,34550.0,36335.498046875,33561.73671211352,39109.25938163648
17-07-25,35500.0,35500.0,36226.19140625,33525.20690695188,38927.17590554812
17-07-26,35350.0,35350.0,36161.46875,33502.135428309986,38820.802071690014
17-07-27,36900.0,36900.0,36032.533203125,33356.93808341694,38708.12832283306
17-07-28,36900.0,36900.0,35851.97265625,33160.05650393371,38543.88880856629
17-07-31,37000.0,37000.0,35693.404296875,33043.48670909405,38343.32188465595
17-08-01,37650.0,37650.0,35621.384765625,33050.21503238507,38192.55449886493
17-08-02,37050.0,37050.0,35616.68359375,33098.58117232699,38134.78601517301
17-08-03,36800.0,36800.0,35549.12890625,33005.61993051826,38092.63788198174
17-08-04,36500.0,36500.0,35455.302734375,32883.3789541074,38027.2265146426
17-08-07,36300.0,36300.0,35387.634765625,32842.28027038987,37932.98926086013
17-08-08,36200.0,36200.0,35375.27734375,32872.133474731665,37878.421212768335
17-08-09,37300.0,37300.0,35396.193359375,32902.32807478401,37890.05864396599
17-08-10,35900.0,35900.0,35397.73828125,32867.96492138142,37927.51164111858
17-08-11,35650.0,35650.0,35398.322265625,32844.54015589885,37952.10437535115
17-08-14,35700.0,35700.0,35415.296875,32873.63346143211,37956.96028856789
17-08-16,35050.0,35050.0,35459.806640625,32939.30381625819,37980.30946499181
17-08-17,35050.0,35050.0,35516.701171875,33002.95372335868,38030.44862039132
17-08-18,35350.0,35350.0,35447.763671875,32880.301769445694,38015.225574304306
17-08-21,35350.0,35350.0,35296.560546875,32696.84072114386,37896.28037260614
17-08-22,35250.0,35250.0,35129.73046875,32570.493859179725,37688.967078320275
17-08-23,34850.0,34850.0,34986.103515625,32489.905247936684,37482.30178331332
17-08-24,34800.0,34800.0,34866.224609375,32413.613155870924,37318.836062879076
17-08-25,34900.0,34900.0,34709.203125,32271.61673969497,37146.789510305025
17-08-28,35150.0,35150.0,34581.71875,32171.966688934113,36991.47081106588
17-08-29,35100.0,35100.0,34547.400390625,32196.630468029438,36898.17031322056
17-08-30,34850.0,34850.0,34636.228515625,32331.529696180736,36940.92733506926
17-08-31,34500.0,34500.0,34776.078125,32456.314666740218,37095.84158325978
17-09-01,34450.0,34450.0,34833.482421875,32441.455152765855,37225.509690984145
17-09-04,34300.0,34300.0,34878.798828125,32449.274074606692,37308.32358164331
17-09-05,34850.0,34850.0,34940.048828125,32530.367337966007,37349.730318284
17-09-06,35250.0,35250.0,35105.541015625,32733.72503695529,37477.35699429471
17-09-07,35450.0,35450.0,35346.712890625,32980.627750311876,37712.798030938124
17-09-08,35350.0,35350.0,35593.826171875,33151.51063326804,38036.14171048196
17-09-11,35950.0,35950.0,35884.130859375,33361.599923836424,38406.661794913576
17-09-12,35900.0,35900.0,36155.419921875,33587.065386950904,38723.774456799096
17-09-13,34850.0,34850.0,36399.275390625,33783.10658397717,39015.44419727283
17-09-14,35500.0,35500.0,36616.56640625,33942.433122901326,39290.699689598674
17-09-15,35700.0,35700.0,36698.962890625,33936.430910605915,39461.494870644085
17-09-18,35650.0,35650.0,36695.775390625,33877.065182927356,39514.485598322644
17-09-19,34850.0,34850.0,36693.474609375,33902.16947956464,39484.77973918536
17-09-20,35050.0,35050.0,36695.65234375,33940.84684890243,39450.45783859757
17-09-21,34400.0,34400.0,36661.181640625,33901.81970085125,39420.54358039875
17-09-22,34400.0,34400.0,36554.037109375,33754.99984062751,39353.07437812249
17-09-25,34100.0,34100.0,36411.046875,33602.524949800136,39219.568800199864
17-09-26,34600.0,34600.0,36266.140625,33503.114743003774,39029.166506996226
17-09-27,34700.0,34700.0,36165.208984375,33463.273008560296,38867.144960189704
17-09-28,34700.0,34700.0,35993.876953125,33307.63158468966,38680.12232156034
17-09-29,35000.0,35000.0,35827.162109375,33149.981887749804,38504.342331000196
17-10-10,34750.0,34750.0,35677.9921875,33041.451578903725,38314.532796096275
17-10-11,34050.0,34050.0,35608.3359375,33020.23491466871,38196.43696033129
17-10-12,34150.0,34150.0,35537.548828125,32986.954655018206,38088.143001231794
17-10-13,34250.0,34250.0,35427.669921875,32877.8574738906,37977.4823698594
17-10-16,34750.0,34750.0,35308.091796875,32755.223315737298,37860.9602780127
17-10-17,34050.0,34050.0,35207.859375,32680.999073567342,37734.71967643266
17-10-18,33850.0,33850.0,35143.01953125,32650.256465025715,37635.78259747429
17-10-19,34350.0,34350.0,35150.822265625,32682.96018887215,37618.68434237785
17-10-20,34250.0,34250.0,35100.92578125,32603.21296377414,37598.63859872586
17-10-23,33900.0,33900.0,35030.26953125,32517.77905297279,37542.76000952721
17-10-24,34100.0,34100.0,35003.203125,32536.798111491484,37469.60813850852
17-10-25,33800.0,33800.0,35066.39453125,32659.668961908657,37473.120100591346
17-10-26,33850.0,33850.0,35179.169921875,32782.26428883831,37576.07555491169
17-10-27,34200.0,34200.0,35247.419921875,32803.86328625442,37690.97655749558
17-10-30,34150.0,34150.0,35321.576171875,32840.452762062036,37802.699581687964
17-10-31,34300.0,34300.0,35382.642578125,32885.8996029003,37879.3855533497
17-11-01,34100.0,34100.0,35404.384765625,32905.51368934309,37903.25584190691
17-11-02,34150.0,34150.0,35440.71484375,32949.8768334923,37931.5528540077
17-11-03,34500.0,34500.0,35443.197265625,32920.852707781625,37965.541823468375
17-11-06,34350.0,34350.0,35388.5,32823.63998046668,37953.36001953332
17-11-07,34550.0,34550.0,35318.48828125,32759.67790641246,37877.29865608754
17-11-08,34650.0,34650.0,35259.07421875,32730.775704046497,37787.37273345351
17-11-09,35800.0,35800.0,35195.158203125,32682.45604446856,37707.86036178144
17-11-10,35900.0,35900.0,35058.37890625,32533.27914008483,37583.47867241517
17-11-13,35700.0,35700.0,34901.21484375,32384.29422085304,37418.13546664696
17-11-14,37600.0,37600.0,34775.74609375,32309.617113932465,37241.875073567535
17-11-15,37950.0,37950.0,34712.087890625,32301.514741669547,37122.66103958045
17-11-16,38200.0,38200.0,34730.3515625,32359.097190588935,37101.60593441107
17-11-17,38000.0,38000.0,34771.97265625,32388.85854636804,37155.08676613196
17-11-20,38050.0,38050.0,34782.8671875,32355.511127562262,37210.22324743774
17-11-21,37700.0,37700.0,34783.05078125,32345.186621663404,37220.9149408366
17-11-22,37200.0,37200.0,34758.17578125,32343.078048885356,37173.273513614644
17-11-23,37950.0,37950.0,34663.541015625,32248.136651327644,37078.945379922356
17-11-24,37500.0,37500.0,34556.736328125,32138.869726569133,36974.60292968087
17-11-27,36800.0,36800.0,34465.21875,32069.598587245615,36860.838912754385
17-11-28,37150.0,37150.0,34435.62890625,32086.935994034546,36784.321818465454
17-11-29,37350.0,37350.0,34440.619140625,32127.197772590323,36754.04050865967
17-11-30,37150.0,37150.0,34386.849609375,32046.117064003258,36727.58215474674
17-12-01,36700.0,36700.0,34317.228515625,31947.40871810307,36687.04831314693
17-12-04,37250.0,37250.0,34219.369140625,31868.85831208393,36569.87996916607
17-12-05,37650.0,37650.0,34154.318359375,31845.12849965071,36463.50821909929
17-12-06,37600.0,37600.0,34149.533203125,31875.713812142527,36423.35259410748
17-12-07,37900.0,37900.0,34128.3828125,31851.13553205237,36405.630092947635
17-12-08,36650.0,36650.0,34111.677734375,31810.705149307676,36412.65031944232
17-12-11,36950.0,36950.0,34111.265625,31811.386068100834,36411.14518189917
17-12-12,36950.0,36950.0,34148.14453125,31870.747225306626,36425.54183719337
17-12-13,37950.0,37950.0,34225.103515625,31967.304658466008,36482.90237278399
17-12-14,38100.0,38100.0,34246.890625,31959.45351968125,36534.32773031875
17-12-15,36750.0,36750.0,34233.244140625,31913.93576263838,36552.55251861162
17-12-18,36050.0,36050.0,34226.89453125,31921.69236531302,36532.09669718698
17-12-19,35050.0,35050.0,34310.48046875,32056.785913971697,36564.1750235283
17-12-20,35000.0,35000.0,34514.07421875,32297.427474878197,36730.7209626218
17-12-21,34850.0,34850.0,34701.693359375,32429.69347002342,36973.69324872658
17-12-22,34650.0,34650.0,34895.50390625,32559.645715104143,37231.36209739585
17-12-26,34900.0,34900.0,35174.244140625,32837.28454597869,37511.20373527131
17-12-27,34300.0,34300.0,35523.4375,33170.851610833524,37876.023389166476
17-12-28,34800.0,34800.0,35887.939453125,33469.97220977286,38305.90669647714
18-01-02,32050.0,32050.0,36166.095703125,33635.587941721984,38696.603464528016
18-01-03,31950.0,31950.0,36377.787109375,33748.9158615985,39006.6583571515
18-01-04,31750.0,31750.0,36537.51953125,33852.81373992319,39222.22532257681
18-01-05,31200.0,31200.0,36619.921875,33913.168354244895,39326.675395755105
18-01-08,31550.0,31550.0,36754.822265625,34039.20397662509,39470.44055462491
18-01-09,31750.0,31750.0,36807.580078125,34037.13084522372,39578.02931102628
18-01-10,31650.0,31650.0,36805.955078125,33986.30570361486,39625.60445263514
18-01-11,31200.0,31200.0,36805.15234375,33997.301414000416,39613.003273499584
18-01-12,31400.0,31400.0,36828.36328125,34057.603491495385,39599.123071004615
18-01-15,31250.0,31250.0,36852.509765625,34090.451722961116,39614.567808288884
18-01-16,31700.0,31700.0,36814.111328125,34020.33111791979,39607.89153833021
18-01-17,32550.0,32550.0,36779.26953125,33977.12017736178,39581.41888513822
18-01-18,31850.0,31850.0,36762.212890625,33999.26930391965,39525.15647733035
18-01-19,32350.0,32350.0,36797.87109375,34083.6562502769,39512.0859372231
18-01-22,32300.0,32300.0,36828.369140625,34120.0576651661,39536.6806160839
18-01-23,32900.0,32900.0,36766.576171875,34001.904801492405,39531.247542257595
18-01-24,32850.0,32850.0,36662.00390625,33866.7653967023,39457.2424157977
18-01-25,32850.0,32850.0,36620.232421875,33875.316972051536,39365.147871698464
18-01-26,33050.0,33050.0,36642.0859375,33985.72001968422,39298.45185531578
18-01-29,33400.0,33400.0,36709.19921875,34070.16430001371,39348.23413748629
18-01-30,32750.0,32750.0,36665.451171875,33932.39087410226,39398.51146964774
18-01-31,32450.0,32450.0,36500.05078125,33684.85190879143,39315.24965370857
18-02-01,33200.0,33200.0,36245.146484375,33431.501840747056,39058.791128002944
18-02-02,33400.0,33400.0,35959.962890625,33214.62879636275,38705.29698488725
18-02-05,32200.0,32200.0,35689.357421875,33031.07319589015,38347.64164785985
18-02-06,31850.0,31850.0,35412.578125,32817.03915231027,38008.11709768973
18-02-07,31450.0,31450.0,35132.833984375,32574.39745968632,37691.27050906368
18-02-08,31400.0,31400.0,34947.849609375,32453.98656657406,37441.712652175935
18-02-09,29850.0,29850.0,34595.92578125,32080.65532582006,37111.19623667994
18-02-12,29850.0,29850.0,34149.8125,31638.13264111353,36661.49235888647
18-02-13,29500.0,29500.0,33710.806640625,31312.29412434786,36109.319156902144
18-02-14,29700.0,29700.0,33294.119140625,31025.93586516122,35562.30241608878
18-02-19,30050.0,30050.0,32846.244140625,30656.89407507135,35035.59420617865
18-02-20,29600.0,29600.0,32426.8349609375,30313.49761474167,34540.172307133325
18-02-21,29550.0,29550.0,32161.5166015625,30160.180858638792,34162.85234448621
18-02-22,29250.0,29250.0,31969.1201171875,30065.211071025617,33873.02916334938
18-02-23,29050.0,29050.0,31859.0126953125,29996.71824407253,33721.30714655247
18-02-26,29250.0,29250.0,31746.1279296875,29869.291402437502,33622.964456937494
18-02-27,29350.0,29350.0,31622.4228515625,29737.86206419418,33506.98363893082
18-02-28,28850.0,28850.0,31573.998046875,29741.203163990394,33406.792929759606
18-03-02,28400.0,28400.0,31662.212890625,29880.206250093983,33444.21953115602
18-03-05,28050.0,28050.0,31828.400390625,30035.04620331259,33621.75457793741
18-03-06,28700.0,28700.0,31954.689453125,30096.385253042725,33812.993653207275
18-03-07,28750.0,28750.0,32047.0107421875,30133.729622355695,33960.2918620193
18-03-08,28950.0,28950.0,32169.173828125,30254.460920999878,34083.886735250126
18-03-09,29200.0,29200.0,32332.7841796875,30420.410925045224,34245.157434329776
18-03-12,28800.0,28800.0,32485.470703125,30549.306649382386,34421.634756867614
18-03-13,28450.0,28450.0,32674.9326171875,30686.438012664228,34663.42722171077
18-03-14,28400.0,28400.0,32774.9775390625,30731.86885888662,34818.08621923838
18-03-15,28500.0,28500.0,32732.0224609375,30652.559041840246,34811.48588003476
18-03-16,28050.0,28050.0,32812.80078125,30750.76968919537,34874.83187330463
18-03-19,27950.0,27950.0,32984.916015625,30949.563126265402,35020.268904984594
18-03-20,27900.0,27900.0,33069.90625,30977.922176632255,35161.89032336774
18-03-21,28300.0,28300.0,32989.669921875,30811.690641332552,35167.64920241745
18-03-22,28400.0,28400.0,32814.634765625,30637.926481617855,34991.343049632145
18-03-23,27400.0,27400.0,32621.7421875,30514.79679166921,34728.687583330786
18-03-26,27350.0,27350.0,32358.7041015625,30298.173528601834,34419.23467452317
18-03-27,27550.0,27550.0,31931.3779296875,29879.41413197242,33983.341727402585
18-03-28,27650.0,27650.0,31374.11328125,29362.484274785733,33385.74228771427
18-03-29,27250.0,27250.0,30847.1611328125,28966.138991419597,32728.183274205403
18-03-30,28200.0,28200.0,30406.591796875,28680.262142194286,32132.921451555714
18-04-02,28500.0,28500.0,30074.375,28452.396199944764,31696.353800055236
18-04-03,28350.0,28350.0,29887.8916015625,28334.392590269195,31441.390612855805
18-04-04,28450.0,28450.0,29764.931640625,28252.79171276911,31277.07156848089
18-04-05,28200.0,28200.0,29698.7890625,28200.13084412536,31197.44728087464
18-04-06,27900.0,27900.0,29600.2451171875,28082.92513439628,31117.56509997872
18-04-09,27600.0,27600.0,29478.2841796875,27949.413475730104,31007.154883644896
18-04-10,27400.0,27400.0,29345.6396484375,27844.151666449667,30847.127630425333
18-04-11,27200.0,27200.0,29298.8408203125,27837.776827877235,30759.904812747765
18-04-12,26850.0,26850.0,29167.6728515625,27698.256715354488,30637.088987770512
18-04-13,26100.0,26100.0,28990.685546875,27515.318807097585,30466.052286652415
18-04-16,26450.0,26450.0,28871.7333984375,27454.20026211851,30289.26653475649
18-04-17,27100.0,27100.0,28903.7919921875,27562.399096486068,30245.184887888932
18-04-18,27800.0,27800.0,29072.3984375,27752.916065989906,30391.880809010094
18-04-19,27600.0,27600.0,29178.080078125,27799.71378328046,30556.44637296954
18-04-20,28750.0,28750.0,29121.234375,27668.993438184996,30573.475311815004
18-04-23,28750.0,28750.0,28968.4658203125,27515.56608924522,30421.36555137978
18-04-24,29550.0,29550.0,28864.33203125,27473.962542256362,30254.701520243638
18-04-25,29450.0,29450.0,28829.3623046875,27483.77474714455,30174.94986223045
18-04-26,29000.0,29000.0,28708.1318359375,27340.189652784593,30076.074019090407
18-04-27,28950.0,28950.0,28479.837890625,27087.859287320964,29871.816493929036
18-04-30,28900.0,28900.0,28285.7998046875,26949.304365782766,29622.295243592234
18-05-02,29250.0,29250.0,28267.10546875,27023.491932747995,29510.719004752005
18-05-03,29150.0,29150.0,28305.4736328125,27079.079317974338,29531.867947650662
18-05-04,29050.0,29050.0,28205.2158203125,26916.379885199785,29494.051755425215
18-05-08,29000.0,29000.0,27987.63671875,26668.848998141242,29306.424439358758
18-05-09,28650.0,28650.0,27771.1357421875,26510.94709695536,29031.32438741964
18-05-10,28650.0,28650.0,27632.9287109375,26456.96520160973,28808.89222026527
18-05-11,28650.0,28650.0,27659.796875,26533.393581770164,28786.200168229836
18-05-14,27950.0,27950.0,27849.7119140625,26710.117586731038,28989.306241393962
18-05-15,27950.0,27950.0,28043.10546875,26838.78052011037,29247.43041738963
18-05-16,27600.0,27600.0,28241.1484375,27001.22631641003,29481.07055858997
18-05-17,27950.0,27950.0,28470.6005859375,27227.87937461223,29713.32179726277
18-05-18,28150.0,28150.0,28663.10546875,27389.372709143892,29936.838228356108
18-05-21,27950.0,27950.0,28619.8447265625,27267.563380497533,29972.126072627467
18-05-23,27450.0,27450.0,28367.9794921875,26975.136263517565,29760.822720857435
18-05-24,27600.0,27600.0,28053.6953125,26721.042154738265,29386.348470261735
18-05-25,27500.0,27500.0,27802.517578125,26577.54062801081,29027.49452823919
18-05-28,27000.0,27000.0,27570.392578125,26408.310502871474,28732.474653378526
18-05-29,26900.0,26900.0,27225.4951171875,26067.807003159418,28383.183231215582
18-05-30,26800.0,26800.0,26870.5966796875,25743.649765662132,27997.543593712868
18-05-31,26850.0,26850.0,26725.2470703125,25705.64876125456,27744.84537937044
18-06-01,27000.0,27000.0,26852.046875,25927.033884382694,27777.059865617306
18-06-04,26950.0,26950.0,27222.4462890625,26289.233470568477,28155.659107556523
18-06-05,27300.0,27300.0,27596.0810546875,26558.26346204003,28633.89864733497
18-06-07,27400.0,27400.0,27947.3291015625,26807.456813065914,29087.201390059086
18-06-08,28100.0,28100.0,28290.9921875,27103.21231682347,29478.77205817653
18-06-11,28100.0,28100.0,28652.12890625,27424.013634593346,29880.244177906654
18-06-12,28850.0,28850.0,28963.3330078125,27659.945478855803,30266.720536769197
18-06-14,28650.0,28650.0,29093.455078125,27691.27238449776,30495.63777175224
18-06-15,28600.0,28600.0,29212.63671875,27762.163367314384,30663.110070185616
18-06-18,28800.0,28800.0,29412.1845703125,27978.589394353006,30845.779746271994
18-06-19,28950.0,28950.0,29627.0986328125,28184.430824378524,31069.766441246476
18-06-20,28450.0,28450.0,29735.994140625,28234.935077095357,31237.053204154643
18-06-21,27300.0,27300.0,29733.9931640625,28188.247639987283,31279.738688137717
18-06-22,27650.0,27650.0,29661.2392578125,28122.481304873356,31199.997210751644
18-06-25,27550.0,27550.0,29564.8798828125,28058.966235443902,31070.793530181098
18-06-26,27050.0,27050.0,29321.626953125,27821.319323149866,30821.934583100134
18-06-27,26650.0,26650.0,28956.3232421875,27467.838966045394,30444.807518329606
18-06-28,25950.0,25950.0,28588.607421875,27178.6942522307,29998.5205915193
18-06-29,26150.0,26150.0,28334.81640625,27036.895229176575,29632.737583323425
18-07-02,25850.0,25850.0,28256.1943359375,27035.531039985526,29476.857631889474
18-07-03,25700.0,25700.0,28194.3681640625,26972.16414942745,29416.57217869755
18-07-04,25750.0,25750.0,28073.1845703125,26818.882029912278,29327.487110712722
18-07-05,25400.0,25400.0,27961.40625,26727.79922250125,29195.01327749875
18-07-06,25500.0,25500.0,27923.0712890625,26735.13078274494,29111.01179538006
18-07-09,25850.0,25850.0,27801.849609375,26607.27033513441,28996.42888361559
18-07-10,25950.0,25950.0,27543.7275390625,26326.24505079269,28761.21002733231
18-07-11,25900.0,25900.0,27245.123046875,26074.79196156599,28415.45413218401
18-07-12,25900.0,25900.0,27041.728515625,25967.701898800387,28115.755132449613
18-07-13,25850.0,25850.0,27098.1484375,26092.24120792079,28104.05566707921
18-07-16,26000.0,26000.0,27153.4150390625,26116.644470249845,28190.185607875155
18-07-17,26350.0,26350.0,27162.4931640625,26068.623287934697,28256.363040190303
18-07-18,27000.0,27000.0,27253.3125,26181.14621726202,28325.47878273798
18-07-19,26700.0,26700.0,27488.740234375,26462.50684564516,28514.97362310484
18-07-20,26800.0,26800.0,27679.2021484375,26611.644598074705,28746.759698800295
18-07-23,26700.0,26700.0,27825.62890625,26689.67394831247,28961.58386418753
18-07-24,26400.0,26400.0,28043.11328125,26899.578300746933,29186.648261753067
18-07-25,26600.0,26600.0,28324.974609375,27173.355183761953,29476.594034988047
18-07-26,26550.0,26550.0,28498.7470703125,27272.192055696083,29725.302084928917
18-07-27,26400.0,26400.0,28545.0986328125,27245.68002013324,29844.51724549176
18-07-30,26350.0,26350.0,28566.5166015625,27266.405416190304,29866.627786934696
18-07-31,26000.0,26000.0,28533.568359375,27246.28004907316,29820.85666967684
18-08-01,25900.0,25900.0,28417.68359375,27121.381514951372,29713.985672548628
18-08-02,25800.0,25800.0,28154.5478515625,26851.772770457264,29457.322932667736
18-08-03,25800.0,25800.0,27791.150390625,26516.532787107648,29065.767994142352
18-08-06,26000.0,26000.0,27416.0693359375,26225.036609020823,28607.102062854177
18-08-07,26150.0,26150.0,27061.0869140625,25966.82324668801,28155.35058143699
18-08-08,26000.0,26000.0,26788.98828125,25768.293673175343,27809.682889324657
18-08-09,26800.0,26800.0,26526.9140625,25528.42906965343,27525.39905534657
18-08-10,28900.0,28900.0,26245.8564453125,25248.801928010955,27242.910962614045
18-08-13,28950.0,28950.0,26033.556640625,25087.44517075082,26979.66811049918
18-08-14,29550.0,29550.0,25963.6650390625,25096.858160504526,26830.471917620474
18-08-16,28700.0,28700.0,25998.642578125,25165.31404467914,26831.97111157086
18-08-17,29450.0,29450.0,25943.5029296875,25073.85136949976,26813.15448987524
18-08-20,29350.0,29350.0,25828.9013671875,24927.894650956303,26729.908083418697
18-08-21,29350.0,29350.0,25751.0537109375,24890.335008893755,26611.772412981245
18-08-22,29200.0,29200.0,25804.4404296875,25005.484007941148,26603.396851433852
18-08-23,29750.0,29750.0,25969.56640625,25176.911733578778,26762.221078921222
18-08-24,29650.0,29650.0,26015.30859375,25154.796163023442,26875.821024476558
18-08-27,28900.0,28900.0,25959.8447265625,25042.952942658656,26876.736510466344
18-08-28,29150.0,29150.0,25983.5615234375,25102.815137723384,26864.307909151616
18-08-29,28400.0,28400.0,26187.4130859375,25365.882536928002,27008.943634946998
18-08-30,28600.0,28600.0,26486.703125,25640.573811798487,27332.832438201513
18-08-31,28950.0,28950.0,26651.0458984375,25703.449195232435,27598.642601642565
18-09-03,28500.0,28500.0,26622.4130859375,25595.91320141291,27648.91297046209
18-09-04,28500.0,28500.0,26519.1396484375,25508.114124966756,27530.165171908244
18-09-05,28450.0,28450.0,26490.4970703125,25546.17449324958,27434.81964737542
18-09-06,28500.0,28500.0,26548.4990234375,25633.17364722681,27463.82439964819
18-09-07,28400.0,28400.0,26512.3447265625,25554.536903345135,27470.152549779865
18-09-10,28050.0,28050.0,26341.3095703125,25342.854123752822,27339.765016872178
